HGNC_Symbol,dataset,LFC,p
TMEM109,Lewis_2017_L5,-0.11,0.38892
TMEM109,Lewis_2015_L3,-0.05,0.66834
TMEM109,Lewis_2015_L5,0.09,0.43143
TMEM109,barnesAll,-0.02,0.88225
TMEM109,barnesFemale,0.16,0.42089
TMEM109,barnesMale,-0.18,0.30917
TMEM109,Iwamoto_BA10_SCZ,-0.07,0.49527
TMEM109,Iwamoto_BA46_SCZ,-0.14,0.01823
TMEM109,MaycoxAll,0.04,0.47838
TMEM109,MaycoxFemale,0.07,0.5591
TMEM109,MaycoxMale,0.04,0.63376
TMEM109,PietersenAllParvalbumin,-0.21,0.7545
TMEM109,PietersenAllPyramidal,0.61,0.34567
TMEM109,PietersenFemaleParvalbumin,0,0.99886
TMEM109,PietersenFemalePyramidal,0.64,0.46779
TMEM109,PietersenMaleParvalbumin,-0.42,0.66322
TMEM109,PietersenMalePyramidal,0.57,0.57238
RAE1,hiPSC_Neuron,-0.06,0.49773
RAE1,BloodmRNA,NA,NA
RAE1,DISC1_RNA,0.33,0.14693
RAE1,gandalMicro,0.04,0.06125
RAE1,gandalRNAseq,0.07,0.0994
RAE1,hiPSC_NPC1,0.04,0.62762
RAE1,MtSinaiACC,-0.01,0.92327
RAE1,MtSinaiDLPFC,0.36,0.25681
RAE1,MtSinaiMTA,-0.05,0.59725
RAE1,MtSinaiTPA,-0.09,0.46594
RAE1,Stanley,0.02,0.44522
RAE1,CommonMind_DLPFC,-0.01,0.4309
RAE1,Deep_Neurons,-0.01,0.95089
RAE1,Superficial_Neurons,0.02,0.84676
RAE1,Superficial_Deep_Neurons,0.01,0.92666
RAE1,Lewis_2017_L3,0.17,0.39383
RAE1,Lewis_2017_L5,-0.03,0.8947
RAE1,Lewis_2015_L3,0.13,0.14904
RAE1,Lewis_2015_L5,0.27,0.00459
RAE1,barnesAll,-0.63,0.14466
RAE1,barnesFemale,-1.44,0.26034
RAE1,barnesMale,-0.2,0.16939
RAE1,Iwamoto_BA10_SCZ,-0.01,0.68664
RAE1,Iwamoto_BA46_SCZ,-0.06,0.36974
RAE1,MaycoxAll,-0.03,0.33175
RAE1,MaycoxFemale,-0.2,0.44407
RAE1,MaycoxMale,0.06,0.51774
RAE1,PietersenAllParvalbumin,0.01,0.55256
RAE1,PietersenAllPyramidal,0.09,0.65133
RAE1,PietersenFemaleParvalbumin,0.46,0.65046
RAE1,PietersenFemalePyramidal,0.22,0.66715
RAE1,PietersenMaleParvalbumin,-0.44,0.48626
RAE1,PietersenMalePyramidal,-0.08,0.76618
SCRN1,hiPSC_Neuron,-0.05,0.4992
SCRN1,BloodmRNA,-0.19,0.396
SCRN1,DISC1_RNA,0.43,0.05215
SCRN1,gandalMicro,0,0.83344
SCRN1,gandalRNAseq,-0.03,0.07128
SCRN1,hiPSC_NPC1,-0.06,0.37083
SCRN1,MtSinaiACC,0.13,0.07389
SCRN1,MtSinaiDLPFC,-0.09,0.42796
SCRN1,MtSinaiMTA,0.04,0.69438
SCRN1,MtSinaiTPA,0.04,0.63021
SCRN1,Stanley,-0.01,0.85264
SCRN1,CommonMind_DLPFC,-0.02,0.114
SCRN1,Deep_Neurons,-0.06,0.73078
SCRN1,Superficial_Neurons,-0.1,0.61241
SCRN1,Superficial_Deep_Neurons,-0.16,0.56365
SCRN1,Lewis_2017_L3,0.05,0.77474
SCRN1,Lewis_2017_L5,0.33,0.06999
SCRN1,Lewis_2015_L3,-0.3,0.03537
SCRN1,Lewis_2015_L5,-0.24,0.09062
SCRN1,barnesAll,0.03,0.65795
SCRN1,barnesFemale,-0.01,0.90723
SCRN1,barnesMale,0.07,0.53066
SCRN1,Iwamoto_BA10_SCZ,0.06,0.62627
SCRN1,Iwamoto_BA46_SCZ,0,0.93932
SCRN1,MaycoxAll,0.02,0.74404
SCRN1,MaycoxFemale,-0.01,0.95593
SCRN1,MaycoxMale,0.02,0.80041
SCRN1,PietersenAllParvalbumin,-0.15,0.84157
SCRN1,PietersenAllPyramidal,0.89,0.17884
SCRN1,PietersenFemaleParvalbumin,0.14,0.88701
SCRN1,PietersenFemalePyramidal,0.97,0.28774
SCRN1,PietersenMaleParvalbumin,-0.45,0.69883
SCRN1,PietersenMalePyramidal,0.78,0.43133
PRKCQ,hiPSC_Neuron,0.22,0.49982
PRKCQ,BloodmRNA,NA,NA
PRKCQ,DISC1_RNA,-1.46,0.00157
PRKCQ,gandalMicro,-0.04,0.18078
PRKCQ,gandalRNAseq,-0.05,0.26822
PRKCQ,hiPSC_NPC1,0.11,0.74494
PRKCQ,MtSinaiACC,-0.16,0.30996
PRKCQ,MtSinaiDLPFC,-0.08,0.60751
PRKCQ,MtSinaiMTA,-0.25,0.16887
PRKCQ,MtSinaiTPA,-0.24,0.16872
PRKCQ,Stanley,-0.02,0.39374
PRKCQ,CommonMind_DLPFC,0.01,0.8006
PRKCQ,Deep_Neurons,-0.09,0.28853
PRKCQ,Superficial_Neurons,-0.09,0.28912
PRKCQ,Superficial_Deep_Neurons,-0.18,0.15310000000000001
PRKCQ,Lewis_2017_L3,-0.07,0.8244
PRKCQ,Lewis_2017_L5,-0.25,0.43786
PRKCQ,Lewis_2015_L3,0.23,0.31545
PRKCQ,Lewis_2015_L5,-0.25,0.28058
PRKCQ,barnesAll,-0.48,0.07161
PRKCQ,barnesFemale,-0.52,0.37214
PRKCQ,barnesMale,-0.48,0.0075
PRKCQ,Iwamoto_BA10_SCZ,-0.23,0.18477
PRKCQ,Iwamoto_BA46_SCZ,-0.19,0.0427
PRKCQ,MaycoxAll,0.03,0.65696
PRKCQ,MaycoxFemale,0,0.79242
PRKCQ,MaycoxMale,0.02,0.83226
PRKCQ,PietersenAllParvalbumin,-0.1,0.61576
PRKCQ,PietersenAllPyramidal,-0.67,0.24082
PRKCQ,PietersenFemaleParvalbumin,0.45,0.65442
PRKCQ,PietersenFemalePyramidal,-0.77,0.38371
PRKCQ,PietersenMaleParvalbumin,-0.65,0.53573
PRKCQ,PietersenMalePyramidal,-0.53,0.54432
PLOD3,hiPSC_Neuron,-0.08,0.50017
PLOD3,BloodmRNA,NA,NA
PLOD3,DISC1_RNA,-0.13,0.57662
PLOD3,gandalMicro,0.01,0.64402
PLOD3,gandalRNAseq,0.14,8.5e-4
PLOD3,hiPSC_NPC1,-0.11,0.34624
PLOD3,MtSinaiACC,-0.25,0.1497
PLOD3,MtSinaiDLPFC,0.04,0.8135
PLOD3,MtSinaiMTA,0.06,0.60822
PLOD3,MtSinaiTPA,-0.01,0.94422
PLOD3,Stanley,-0.01,0.81621
PLOD3,CommonMind_DLPFC,0.02,0.2533
PLOD3,Deep_Neurons,-0.09,0.26598
PLOD3,Superficial_Neurons,-0.1,0.22977
PLOD3,Superficial_Deep_Neurons,-0.19,0.11938
PLOD3,Lewis_2017_L3,-0.07,0.6772
PLOD3,Lewis_2017_L5,-0.19,0.28455
PLOD3,Lewis_2015_L3,-0.16,0.08551
PLOD3,Lewis_2015_L5,0.06,0.53291
PLOD3,barnesAll,-0.03,0.76323
PLOD3,barnesFemale,0.05,0.72649
PLOD3,barnesMale,-0.1,0.53855
PLOD3,Iwamoto_BA10_SCZ,-0.28,0.1049
PLOD3,Iwamoto_BA46_SCZ,-0.13,0.1937
PLOD3,MaycoxAll,0.13,0.09866
PLOD3,MaycoxFemale,0.24,0.13355
PLOD3,MaycoxMale,0.08,0.39513
PLOD3,PietersenAllParvalbumin,-0.04,0.95578
PLOD3,PietersenAllPyramidal,0.23,0.66006
PLOD3,PietersenFemaleParvalbumin,0.31,0.78844
PLOD3,PietersenFemalePyramidal,0.5,0.48091
PLOD3,PietersenMaleParvalbumin,-0.39,0.67809
PLOD3,PietersenMalePyramidal,-0.11,0.91329
NFIL3,hiPSC_Neuron,-0.12,0.50137
NFIL3,BloodmRNA,-0.18,0.406
NFIL3,DISC1_RNA,0.04,0.86901
NFIL3,gandalMicro,0.06,0.18855
NFIL3,gandalRNAseq,0.15,9.5e-4
NFIL3,hiPSC_NPC1,-0.03,0.89189
NFIL3,MtSinaiACC,-0.09,0.60823
NFIL3,MtSinaiDLPFC,-0.46,0.16596
NFIL3,MtSinaiMTA,-0.47,0.11994
NFIL3,MtSinaiTPA,-0.62,0.12271
NFIL3,Stanley,-0.05,0.22931000000000001
NFIL3,CommonMind_DLPFC,-0.04,0.1886
NFIL3,Deep_Neurons,0.11,0.22957
NFIL3,Superficial_Neurons,0.11,0.22213
NFIL3,Superficial_Deep_Neurons,0.22,0.10333
NFIL3,Lewis_2017_L3,-0.17,0.41923
NFIL3,Lewis_2017_L5,0.27,0.22715
NFIL3,Lewis_2015_L3,-0.29,0.08633
NFIL3,Lewis_2015_L5,0.08,0.61784
NFIL3,barnesAll,0.32,0.0564
NFIL3,barnesFemale,0.38,0.03372
NFIL3,barnesMale,0.24,0.34259
NFIL3,Iwamoto_BA10_SCZ,0.02,0.91751
NFIL3,Iwamoto_BA46_SCZ,-0.02,0.89956
NFIL3,MaycoxAll,0.15,0.32868000000000003
NFIL3,MaycoxFemale,0.24,0.10772
NFIL3,MaycoxMale,0.1,0.69748
NFIL3,PietersenAllParvalbumin,-1.19,0.21249
NFIL3,PietersenAllPyramidal,0.28,0.65126
NFIL3,PietersenFemaleParvalbumin,-0.69,0.62563
NFIL3,PietersenFemalePyramidal,0.63,0.48914
NFIL3,PietersenMaleParvalbumin,-1.68,0.12779
NFIL3,PietersenMalePyramidal,-0.15,0.88115
GNAI2,hiPSC_Neuron,-0.05,0.50391
GNAI2,BloodmRNA,-0.45,0.138
GNAI2,DISC1_RNA,-0.15,0.53897
GNAI2,gandalMicro,0,0.89543
GNAI2,gandalRNAseq,0.02,0.39682
GNAI2,hiPSC_NPC1,-0.04,0.61694
GNAI2,MtSinaiACC,-0.18,0.21217
GNAI2,MtSinaiDLPFC,0.1,0.50526
GNAI2,MtSinaiMTA,0.03,0.89168
GNAI2,MtSinaiTPA,-0.17,0.26645
GNAI2,Stanley,0.02,0.36387
GNAI2,CommonMind_DLPFC,0.02,0.1261
GNAI2,Deep_Neurons,0.08,0.34205
GNAI2,Superficial_Neurons,0.03,0.78819
GNAI2,Superficial_Deep_Neurons,0.14,0.27085
GNAI2,Lewis_2017_L3,0.02,0.83004
GNAI2,Lewis_2017_L5,0.08,0.49475
GNAI2,Lewis_2015_L3,0.02,0.8507
GNAI2,Lewis_2015_L5,0.11,0.22473
GNAI2,barnesAll,-0.05,0.53849
GNAI2,barnesFemale,-0.11,0.37205
GNAI2,barnesMale,0,0.99317
GNAI2,Iwamoto_BA10_SCZ,-0.38,0.00413
GNAI2,Iwamoto_BA46_SCZ,-0.06,0.59664
GNAI2,MaycoxAll,-0.11,0.4405
GNAI2,MaycoxFemale,0.1,0.65493
GNAI2,MaycoxMale,-0.21,0.28929
GNAI2,PietersenAllParvalbumin,-0.36,0.3743
GNAI2,PietersenAllPyramidal,0.38,0.4662
GNAI2,PietersenFemaleParvalbumin,0.3,0.49861
GNAI2,PietersenFemalePyramidal,0.27,0.734
GNAI2,PietersenMaleParvalbumin,-1.02,0.26574
GNAI2,PietersenMalePyramidal,0.53,0.38245
ACAA1,hiPSC_Neuron,-0.05,0.50407
ACAA1,BloodmRNA,-0.35,0.0878
ACAA1,DISC1_RNA,0.16,0.46348
ACAA1,gandalMicro,-0.01,0.46478
ACAA1,gandalRNAseq,0,0.8738
ACAA1,hiPSC_NPC1,-0.11,0.13352
ACAA1,MtSinaiACC,-0.03,0.86264
ACAA1,MtSinaiDLPFC,0.08,0.58564
ACAA1,MtSinaiMTA,-0.03,0.79005
ACAA1,MtSinaiTPA,0.04,0.80856
ACAA1,Stanley,-0.02,0.56997
ACAA1,CommonMind_DLPFC,0,0.8253
ACAA1,Deep_Neurons,0.05,0.57578
ACAA1,Superficial_Neurons,0.04,0.66595
ACAA1,Superficial_Deep_Neurons,0.1,0.50348
ACAA1,Lewis_2017_L3,-0.85,0.01081
ACAA1,Lewis_2017_L5,-0.56,0.10867
ACAA1,Lewis_2015_L3,0,0.96767
ACAA1,Lewis_2015_L5,0.04,0.69187
ACAA1,barnesAll,-0.02,0.35185
ACAA1,barnesFemale,-0.06,0.26964
ACAA1,barnesMale,0.02,0.79187
ACAA1,Iwamoto_BA10_SCZ,0,0.47972
ACAA1,Iwamoto_BA46_SCZ,0.03,0.14271
ACAA1,MaycoxAll,0.05,0.4707
ACAA1,MaycoxFemale,-0.01,0.40157
ACAA1,MaycoxMale,0.11,0.27096
ACAA1,PietersenAllParvalbumin,-0.19,0.77729
ACAA1,PietersenAllPyramidal,0.21,0.70757
ACAA1,PietersenFemaleParvalbumin,0.19,0.8413
ACAA1,PietersenFemalePyramidal,0.21,0.81019
ACAA1,PietersenMaleParvalbumin,-0.57,0.58246
ACAA1,PietersenMalePyramidal,0.21,0.55719
NOTCH1,hiPSC_Neuron,0.11,0.50604
NOTCH1,BloodmRNA,NA,NA
NOTCH1,DISC1_RNA,0.55,0.10626
NOTCH1,gandalMicro,0.03,0.23622
NOTCH1,gandalRNAseq,-0.06,0.14747
NOTCH1,hiPSC_NPC1,0.08,0.65113
NOTCH1,MtSinaiACC,-0.31,0.10679
NOTCH1,MtSinaiDLPFC,0.13,0.27419
NOTCH1,MtSinaiMTA,0,0.98552
NOTCH1,MtSinaiTPA,-0.03,0.83255
NOTCH1,Stanley,0.03,0.33525
NOTCH1,CommonMind_DLPFC,-0.01,0.7137
NOTCH1,Deep_Neurons,-0.05,0.53023
NOTCH1,Superficial_Neurons,-0.04,0.61206
NOTCH1,Superficial_Deep_Neurons,-0.09,0.44375
NOTCH1,Lewis_2017_L3,0,0.96986000000000006
NOTCH1,Lewis_2017_L5,0.04,0.55786
NOTCH1,Lewis_2015_L3,0.1,0.12472
NOTCH1,Lewis_2015_L5,0.16,0.01725
NOTCH1,barnesAll,-0.51,0.29121
NOTCH1,barnesFemale,-0.88,0.24503
NOTCH1,barnesMale,-0.3,0.58093
NOTCH1,Iwamoto_BA10_SCZ,NA,NA
NOTCH1,Iwamoto_BA46_SCZ,0.02,0.86478
NOTCH1,MaycoxAll,-0.01,0.54426
NOTCH1,MaycoxFemale,-0.01,0.15209
NOTCH1,MaycoxMale,-0.06,0.58774
NOTCH1,PietersenAllParvalbumin,0.25,0.43055
NOTCH1,PietersenAllPyramidal,-0.23,0.71401
NOTCH1,PietersenFemaleParvalbumin,0.15,0.54473
NOTCH1,PietersenFemalePyramidal,0.4,0.58073
NOTCH1,PietersenMaleParvalbumin,0.35,0.66712
NOTCH1,PietersenMalePyramidal,-1.01,0.29189
CEBPZ,hiPSC_Neuron,-0.07,0.50665
CEBPZ,BloodmRNA,0.26,0.0807
CEBPZ,DISC1_RNA,0.22,0.29212
CEBPZ,gandalMicro,0.01,0.5317
CEBPZ,gandalRNAseq,-0.01,0.59634
CEBPZ,hiPSC_NPC1,0,0.9963
CEBPZ,MtSinaiACC,-0.39,0.04132
CEBPZ,MtSinaiDLPFC,0.28,0.28671
CEBPZ,MtSinaiMTA,0.12,0.36428
CEBPZ,MtSinaiTPA,0.04,0.58943
CEBPZ,Stanley,-0.01,0.82121
CEBPZ,CommonMind_DLPFC,-0.01,0.4036
CEBPZ,Deep_Neurons,-0.05,0.56244
CEBPZ,Superficial_Neurons,-0.06,0.53681
CEBPZ,Superficial_Deep_Neurons,-0.11,0.41826
CEBPZ,Lewis_2017_L3,-0.31,0.0375
CEBPZ,Lewis_2017_L5,-0.28,0.07243
CEBPZ,Lewis_2015_L3,-0.09,0.38698
CEBPZ,Lewis_2015_L5,-0.15,0.14464
CEBPZ,barnesAll,-0.09,0.24757
CEBPZ,barnesFemale,-0.07,0.49473
CEBPZ,barnesMale,-0.1,0.40016
CEBPZ,Iwamoto_BA10_SCZ,-0.02,0.81264
CEBPZ,Iwamoto_BA46_SCZ,0.07,0.53556
CEBPZ,MaycoxAll,0.06,0.51124
CEBPZ,MaycoxFemale,0.11,0.44044
CEBPZ,MaycoxMale,0.05,0.63203
CEBPZ,PietersenAllParvalbumin,0.74,0.37851
CEBPZ,PietersenAllPyramidal,-0.17,0.78066
CEBPZ,PietersenFemaleParvalbumin,0.93,0.46419
CEBPZ,PietersenFemalePyramidal,-0.34,0.6937
CEBPZ,PietersenMaleParvalbumin,0.55,0.5698
CEBPZ,PietersenMalePyramidal,0.03,0.97685
PAFAH1B1,hiPSC_Neuron,-0.05,0.50822
PAFAH1B1,BloodmRNA,0.08,0.784
PAFAH1B1,DISC1_RNA,0.19,0.27862
PAFAH1B1,gandalMicro,-0.06,0.0038
PAFAH1B1,gandalRNAseq,-0.05,0.02521
PAFAH1B1,hiPSC_NPC1,-0.02,0.7797
PAFAH1B1,MtSinaiACC,0.31,0.09976
PAFAH1B1,MtSinaiDLPFC,-0.2,0.21779
PAFAH1B1,MtSinaiMTA,-0.08,0.63364
PAFAH1B1,MtSinaiTPA,0.05,0.76173
PAFAH1B1,Stanley,-0.06,0.09295
PAFAH1B1,CommonMind_DLPFC,-0.01,0.1884
PAFAH1B1,Deep_Neurons,0.15,0.4894
PAFAH1B1,Superficial_Neurons,0.14,0.55347
PAFAH1B1,Superficial_Deep_Neurons,0.29,0.38622
PAFAH1B1,Lewis_2017_L3,-0.09,0.11905
PAFAH1B1,Lewis_2017_L5,0.09,0.00933
PAFAH1B1,Lewis_2015_L3,-0.12,0.01857
PAFAH1B1,Lewis_2015_L5,-0.16,0.00168
PAFAH1B1,barnesAll,-0.06,0.70037
PAFAH1B1,barnesFemale,-0.12,0.55155
PAFAH1B1,barnesMale,-0.03,0.84468
PAFAH1B1,Iwamoto_BA10_SCZ,-0.03,0.82029
PAFAH1B1,Iwamoto_BA46_SCZ,-0.15,0.19449
PAFAH1B1,MaycoxAll,-0.04,0.68134
PAFAH1B1,MaycoxFemale,-0.13,0.49533
PAFAH1B1,MaycoxMale,-0.06,0.70313
PAFAH1B1,PietersenAllParvalbumin,-0.68,0.39412
PAFAH1B1,PietersenAllPyramidal,0.14,0.66005
PAFAH1B1,PietersenFemaleParvalbumin,-0.95,0.39296
PAFAH1B1,PietersenFemalePyramidal,0.08,0.56297
PAFAH1B1,PietersenMaleParvalbumin,-0.4,0.71021
PAFAH1B1,PietersenMalePyramidal,0.2,0.8385
WDR7,hiPSC_Neuron,-0.04,0.51011
WDR7,BloodmRNA,0.2,0.375
WDR7,DISC1_RNA,0.4,0.07846
WDR7,gandalMicro,-0.04,0.01744
WDR7,gandalRNAseq,-0.01,0.46005
WDR7,hiPSC_NPC1,-0.03,0.57965
WDR7,MtSinaiACC,0.16,0.31813
WDR7,MtSinaiDLPFC,-0.2,0.09738
WDR7,MtSinaiMTA,-0.04,0.76759
WDR7,MtSinaiTPA,0.02,0.86608
WDR7,Stanley,-0.04,0.48403
WDR7,CommonMind_DLPFC,-0.02,0.04417
WDR7,Deep_Neurons,0.09,0.45792
WDR7,Superficial_Neurons,0.09,0.43477
WDR7,Superficial_Deep_Neurons,0.18,0.30347
WDR7,Lewis_2017_L3,-0.09,0.4802
WDR7,Lewis_2017_L5,-0.09,0.48112
WDR7,Lewis_2015_L3,-0.17,0.03794
WDR7,Lewis_2015_L5,-0.28,7.5e-4
WDR7,barnesAll,-0.18,0.29453
WDR7,barnesFemale,-0.4,0.19876
WDR7,barnesMale,-0.01,0.71325
WDR7,Iwamoto_BA10_SCZ,0.01,0.8993
WDR7,Iwamoto_BA46_SCZ,0.09,0.35822
WDR7,MaycoxAll,-0.02,0.37153
WDR7,MaycoxFemale,-0.11,0.50775
WDR7,MaycoxMale,0.01,0.58729
WDR7,PietersenAllParvalbumin,-0.39,0.66391
WDR7,PietersenAllPyramidal,0.45,0.55464
WDR7,PietersenFemaleParvalbumin,-0.06,0.95509
WDR7,PietersenFemalePyramidal,0.51,0.61955
WDR7,PietersenMaleParvalbumin,-0.72,0.61952
WDR7,PietersenMalePyramidal,0.37,0.72638
IGF1R,hiPSC_Neuron,0.09,0.51185
IGF1R,BloodmRNA,NA,NA
IGF1R,DISC1_RNA,-0.47,0.02091
IGF1R,gandalMicro,0.04,0.20277
IGF1R,gandalRNAseq,0.08,6e-5
IGF1R,hiPSC_NPC1,0.15,0.29705
IGF1R,MtSinaiACC,-0.11,0.50248
IGF1R,MtSinaiDLPFC,-0.03,0.85327
IGF1R,MtSinaiMTA,-0.12,0.28495
IGF1R,MtSinaiTPA,-0.16,0.18271
IGF1R,Stanley,0.06,0.33899
IGF1R,CommonMind_DLPFC,-0.02,0.03587
IGF1R,Deep_Neurons,0.13,0.18745
IGF1R,Superficial_Neurons,0.12,0.22562
IGF1R,Superficial_Deep_Neurons,0.25,0.08934
IGF1R,Lewis_2017_L3,0.13,0.5409
IGF1R,Lewis_2017_L5,0.31,0.17244
IGF1R,Lewis_2015_L3,0.27,0.01784
IGF1R,Lewis_2015_L5,0.2,0.07754
IGF1R,barnesAll,0.29,0.05949
IGF1R,barnesFemale,0.07,0.04309
IGF1R,barnesMale,0.42,0.27918
IGF1R,Iwamoto_BA10_SCZ,0.01,0.47366
IGF1R,Iwamoto_BA46_SCZ,0.07,0.51896
IGF1R,MaycoxAll,0.15,0.2099
IGF1R,MaycoxFemale,0.15,0.44682
IGF1R,MaycoxMale,0.15,0.27488
IGF1R,PietersenAllParvalbumin,0.18,0.50043
IGF1R,PietersenAllPyramidal,-0.36,0.22176
IGF1R,PietersenFemaleParvalbumin,0.72,0.26554
IGF1R,PietersenFemalePyramidal,-0.02,0.4519
IGF1R,PietersenMaleParvalbumin,-0.35,0.45426
IGF1R,PietersenMalePyramidal,-0.79,0.22259
CDK7,hiPSC_Neuron,-0.05,0.51312
CDK7,BloodmRNA,-0.18,0.241
CDK7,DISC1_RNA,-0.25,0.61208
CDK7,gandalMicro,NA,NA
CDK7,gandalRNAseq,-0.02,0.45279
CDK7,hiPSC_NPC1,-0.04,0.63791
CDK7,MtSinaiACC,0.06,0.524
CDK7,MtSinaiDLPFC,0.11,0.4413
CDK7,MtSinaiMTA,-0.01,0.92716
CDK7,MtSinaiTPA,0,0.98238
CDK7,Stanley,-0.03,0.40485
CDK7,CommonMind_DLPFC,-0.02,0.1481
CDK7,Deep_Neurons,0.01,0.91315
CDK7,Superficial_Neurons,0.02,0.78666
CDK7,Superficial_Deep_Neurons,0.03,0.7957
CDK7,Lewis_2017_L3,-0.22,0.44166
CDK7,Lewis_2017_L5,-0.2,0.49595
CDK7,Lewis_2015_L3,-0.3,0.08511
CDK7,Lewis_2015_L5,-0.45,0.00955
CDK7,barnesAll,-0.17,0.55433
CDK7,barnesFemale,-0.2,0.53464
CDK7,barnesMale,-0.14,0.7481
CDK7,Iwamoto_BA10_SCZ,-0.01,0.80649
CDK7,Iwamoto_BA46_SCZ,0.04,0.68951
CDK7,MaycoxAll,0,0.97128
CDK7,MaycoxFemale,-0.16,0.22447
CDK7,MaycoxMale,0.07,0.42533
CDK7,PietersenAllParvalbumin,-0.19,0.77219
CDK7,PietersenAllPyramidal,0.15,0.82212
CDK7,PietersenFemaleParvalbumin,0.09,0.92085
CDK7,PietersenFemalePyramidal,0.01,0.99087
CDK7,PietersenMaleParvalbumin,-0.47,0.66269
CDK7,PietersenMalePyramidal,0.31,0.74821
VAV3,hiPSC_Neuron,0.23,0.51343
VAV3,BloodmRNA,-1.03,0.00126
VAV3,DISC1_RNA,-2.49,0.0015
VAV3,gandalMicro,-0.02,0.46397
VAV3,gandalRNAseq,-0.12,8.2e-4
VAV3,hiPSC_NPC1,-0.38,0.26814
VAV3,MtSinaiACC,0.21,0.2163
VAV3,MtSinaiDLPFC,-0.09,0.60195
VAV3,MtSinaiMTA,-0.1,0.49529
VAV3,MtSinaiTPA,0.4,0.00889
VAV3,Stanley,-0.01,0.30333
VAV3,CommonMind_DLPFC,-0.03,0.4075
VAV3,Deep_Neurons,0.03,0.72533
VAV3,Superficial_Neurons,0.03,0.66083
VAV3,Superficial_Deep_Neurons,0.06,0.59224
VAV3,Lewis_2017_L3,0.11,0.14947
VAV3,Lewis_2017_L5,0.08,0.31053
VAV3,Lewis_2015_L3,-0.23,0.16729
VAV3,Lewis_2015_L5,0.17,0.31359
VAV3,barnesAll,-0.24,0.42137
VAV3,barnesFemale,0.14,0.14715
VAV3,barnesMale,-0.34,0.63561
VAV3,Iwamoto_BA10_SCZ,NA,NA
VAV3,Iwamoto_BA46_SCZ,-0.15,0.23614
VAV3,MaycoxAll,-0.08,0.38965
VAV3,MaycoxFemale,-0.01,0.44945
VAV3,MaycoxMale,-0.14,0.58674
VAV3,PietersenAllParvalbumin,0.08,0.82207
VAV3,PietersenAllPyramidal,0.07,0.69896
VAV3,PietersenFemaleParvalbumin,-0.22,0.34235
VAV3,PietersenFemalePyramidal,0.51,0.42135
VAV3,PietersenMaleParvalbumin,0.39,0.30969
VAV3,PietersenMalePyramidal,-0.49,0.22677
CETN3,hiPSC_Neuron,-0.08,0.5163
CETN3,BloodmRNA,0.08,0.747
CETN3,DISC1_RNA,-0.77,0.10923
CETN3,gandalMicro,0.12,0.00093000000000000005
CETN3,gandalRNAseq,0.04,0.12139
CETN3,hiPSC_NPC1,-0.05,0.69847
CETN3,MtSinaiACC,-0.15,0.29004
CETN3,MtSinaiDLPFC,0.28,0.35909
CETN3,MtSinaiMTA,-0.1,0.41702
CETN3,MtSinaiTPA,0.02,0.79908
CETN3,Stanley,0.01,0.80256
CETN3,CommonMind_DLPFC,-0.02,0.1281
CETN3,Deep_Neurons,0.03,0.79567
CETN3,Superficial_Neurons,0.02,0.83551
CETN3,Superficial_Deep_Neurons,0.05,0.75254
CETN3,Lewis_2017_L3,0,0.98262
CETN3,Lewis_2017_L5,0.22,0.12871
CETN3,Lewis_2015_L3,0.04,0.66074
CETN3,Lewis_2015_L5,0.09,0.25755
CETN3,barnesAll,0.04,0.73287
CETN3,barnesFemale,0.06,0.73865
CETN3,barnesMale,0.04,0.82395
CETN3,Iwamoto_BA10_SCZ,0.29,0.18497
CETN3,Iwamoto_BA46_SCZ,0.25,0.04093
CETN3,MaycoxAll,0.07,0.42003
CETN3,MaycoxFemale,0.17,0.25526
CETN3,MaycoxMale,0.04,0.75238
CETN3,PietersenAllParvalbumin,-0.66,0.45473
CETN3,PietersenAllPyramidal,-0.75,0.2521
CETN3,PietersenFemaleParvalbumin,0.12,0.91113
CETN3,PietersenFemalePyramidal,-0.07,0.93649
CETN3,PietersenMaleParvalbumin,-1.45,0.28823
CETN3,PietersenMalePyramidal,-1.61,0.1134
HAT1,hiPSC_Neuron,-0.1,0.51859
HAT1,BloodmRNA,0.05,0.84
HAT1,DISC1_RNA,0.43,0.19227
HAT1,gandalMicro,0.04,0.18672
HAT1,gandalRNAseq,0.05,0.00532
HAT1,hiPSC_NPC1,0.01,0.94801
HAT1,MtSinaiACC,-0.21,0.11203
HAT1,MtSinaiDLPFC,0.64,0.417
HAT1,MtSinaiMTA,-0.11,0.4256
HAT1,MtSinaiTPA,-0.15,0.1776
HAT1,Stanley,-0.03,0.17062
HAT1,CommonMind_DLPFC,0.02,0.1105
HAT1,Deep_Neurons,-0.07,0.43905
HAT1,Superficial_Neurons,-0.06,0.48233
HAT1,Superficial_Deep_Neurons,-0.13,0.31913
HAT1,Lewis_2017_L3,-0.01,0.97492
HAT1,Lewis_2017_L5,-0.14,0.61581
HAT1,Lewis_2015_L3,-0.03,0.82763
HAT1,Lewis_2015_L5,-0.3,0.0288
HAT1,barnesAll,0.07,0.46327
HAT1,barnesFemale,0.12,0.40902
HAT1,barnesMale,0.04,0.81141
HAT1,Iwamoto_BA10_SCZ,0.21,0.06475
HAT1,Iwamoto_BA46_SCZ,0.1,0.33191
HAT1,MaycoxAll,0.09,0.32051
HAT1,MaycoxFemale,0.12,0.43038
HAT1,MaycoxMale,0.04,0.72604
